TAMANHO;NOME;OBJETO;TIPO;FOTO;FUNDO;LOCAL;PERIODO;NOME_FINAL
3139847;DSCN8408.JPG;LIVRO;1;1;BRANCO;INTERNO;DIA;LIVRO_1_1_BRANCO_INTERNO_DIA_DSCN8408.JPG
3089470;DSCN8863.JPG;LIVRO;1;1;BRANCO;INTERNO;NOITE;LIVRO_1_1_BRANCO_INTERNO_NOITE_DSCN8863.JPG
3092276;DSCN7689.JPG;LIVRO;1;1;PEDRA;EXTERNO;DIA;LIVRO_1_1_PEDRA_EXTERNO_DIA_DSCN7689.JPG
3038215;DSCN9007.JPG;LIVRO;1;1;PEDRA;EXTERNO;NOITE;LIVRO_1_1_PEDRA_EXTERNO_NOITE_DSCN9007.JPG
3199658;DSCN7820.JPG;LIVRO;1;1;TAPETE;EXTERNO;DIA;LIVRO_1_1_TAPETE_EXTERNO_DIA_DSCN7820.JPG
3255164;DSCN9109.JPG;LIVRO;1;1;TAPETE;EXTERNO;NOITE;LIVRO_1_1_TAPETE_EXTERNO_NOITE_DSCN9109.JPG
3311340;DSCN8276.JPG;LIVRO;1;1;TAPETE;INTERNO;DIA;LIVRO_1_1_TAPETE_INTERNO_DIA_DSCN8276.JPG
3140329;DSCN8720.JPG;LIVRO;1;1;TAPETE;INTERNO;NOITE;LIVRO_1_1_TAPETE_INTERNO_NOITE_DSCN8720.JPG
3259912;DSCN8127.JPG;LIVRO;1;2;ASSOALHO;INTERNO;DIA;LIVRO_1_2_ASSOALHO_INTERNO_DIA_DSCN8127.JPG
3197936;DSCN8582.JPG;LIVRO;1;2;ASSOALHO;INTERNO;NOITE;LIVRO_1_2_ASSOALHO_INTERNO_NOITE_DSCN8582.JPG
3031252;DSCN7950.JPG;LIVRO;1;2;BRANCO;EXTERNO;DIA;LIVRO_1_2_BRANCO_EXTERNO_DIA_DSCN7950.JPG
3143653;DSCN9206.JPG;LIVRO;1;2;BRANCO;EXTERNO;NOITE;LIVRO_1_2_BRANCO_EXTERNO_NOITE_DSCN9206.JPG
3168944;DSCN8409.JPG;LIVRO;1;2;BRANCO;INTERNO;DIA;LIVRO_1_2_BRANCO_INTERNO_DIA_DSCN8409.JPG
2954737;DSCN8864.JPG;LIVRO;1;2;BRANCO;INTERNO;NOITE;LIVRO_1_2_BRANCO_INTERNO_NOITE_DSCN8864.JPG
3247045;DSCN7690.JPG;LIVRO;1;2;PEDRA;EXTERNO;DIA;LIVRO_1_2_PEDRA_EXTERNO_DIA_DSCN7690.JPG
3267521;DSCN9009.JPG;LIVRO;1;2;PEDRA;EXTERNO;NOITE;LIVRO_1_2_PEDRA_EXTERNO_NOITE_DSCN9009.JPG
3307893;DSCN7821.JPG;LIVRO;1;2;TAPETE;EXTERNO;DIA;LIVRO_1_2_TAPETE_EXTERNO_DIA_DSCN7821.JPG
3293912;DSCN9110.JPG;LIVRO;1;2;TAPETE;EXTERNO;NOITE;LIVRO_1_2_TAPETE_EXTERNO_NOITE_DSCN9110.JPG
3331441;DSCN8277.JPG;LIVRO;1;2;TAPETE;INTERNO;DIA;LIVRO_1_2_TAPETE_INTERNO_DIA_DSCN8277.JPG
3180544;DSCN8721.JPG;LIVRO;1;2;TAPETE;INTERNO;NOITE;LIVRO_1_2_TAPETE_INTERNO_NOITE_DSCN8721.JPG
3034297;DSCN8128.JPG;LIVRO;1;3;ASSOALHO;INTERNO;DIA;LIVRO_1_3_ASSOALHO_INTERNO_DIA_DSCN8128.JPG
3081286;DSCN8583.JPG;LIVRO;1;3;ASSOALHO;INTERNO;NOITE;LIVRO_1_3_ASSOALHO_INTERNO_NOITE_DSCN8583.JPG
3035163;DSCN7951.JPG;LIVRO;1;3;BRANCO;EXTERNO;DIA;LIVRO_1_3_BRANCO_EXTERNO_DIA_DSCN7951.JPG
3165278;DSCN9207.JPG;LIVRO;1;3;BRANCO;EXTERNO;NOITE;LIVRO_1_3_BRANCO_EXTERNO_NOITE_DSCN9207.JPG
3133500;DSCN8410.JPG;LIVRO;1;3;BRANCO;INTERNO;DIA;LIVRO_1_3_BRANCO_INTERNO_DIA_DSCN8410.JPG
2971146;DSCN8865.JPG;LIVRO;1;3;BRANCO;INTERNO;NOITE;LIVRO_1_3_BRANCO_INTERNO_NOITE_DSCN8865.JPG
3153965;DSCN7691.JPG;LIVRO;1;3;PEDRA;EXTERNO;DIA;LIVRO_1_3_PEDRA_EXTERNO_DIA_DSCN7691.JPG
3097093;DSCN9010.JPG;LIVRO;1;3;PEDRA;EXTERNO;NOITE;LIVRO_1_3_PEDRA_EXTERNO_NOITE_DSCN9010.JPG
3203913;DSCN7822.JPG;LIVRO;1;3;TAPETE;EXTERNO;DIA;LIVRO_1_3_TAPETE_EXTERNO_DIA_DSCN7822.JPG
3130350;DSCN9111.JPG;LIVRO;1;3;TAPETE;EXTERNO;NOITE;LIVRO_1_3_TAPETE_EXTERNO_NOITE_DSCN9111.JPG
3216362;DSCN8278.JPG;LIVRO;1;3;TAPETE;INTERNO;DIA;LIVRO_1_3_TAPETE_INTERNO_DIA_DSCN8278.JPG
3309419;DSCN8722.JPG;LIVRO;1;3;TAPETE;INTERNO;NOITE;LIVRO_1_3_TAPETE_INTERNO_NOITE_DSCN8722.JPG
3149631;DSCN8129.JPG;LIVRO;2;1;ASSOALHO;INTERNO;DIA;LIVRO_2_1_ASSOALHO_INTERNO_DIA_DSCN8129.JPG
2989655;DSCN8584.JPG;LIVRO;2;1;ASSOALHO;INTERNO;NOITE;LIVRO_2_1_ASSOALHO_INTERNO_NOITE_DSCN8584.JPG
3123952;DSCN7958.JPG;LIVRO;2;1;BRANCO;EXTERNO;DIA;LIVRO_2_1_BRANCO_EXTERNO_DIA_DSCN7958.JPG
3223958;DSCN9208.JPG;LIVRO;2;1;BRANCO;EXTERNO;NOITE;LIVRO_2_1_BRANCO_EXTERNO_NOITE_DSCN9208.JPG
3016632;DSCN8414.JPG;LIVRO;2;1;BRANCO;INTERNO;DIA;LIVRO_2_1_BRANCO_INTERNO_DIA_DSCN8414.JPG
3192616;DSCN8866.JPG;LIVRO;2;1;BRANCO;INTERNO;NOITE;LIVRO_2_1_BRANCO_INTERNO_NOITE_DSCN8866.JPG
3133132;DSCN7698.JPG;LIVRO;2;1;PEDRA;EXTERNO;DIA;LIVRO_2_1_PEDRA_EXTERNO_DIA_DSCN7698.JPG
3172385;DSCN9011.JPG;LIVRO;2;1;PEDRA;EXTERNO;NOITE;LIVRO_2_1_PEDRA_EXTERNO_NOITE_DSCN9011.JPG
3206573;DSCN7829.JPG;LIVRO;2;1;TAPETE;EXTERNO;DIA;LIVRO_2_1_TAPETE_EXTERNO_DIA_DSCN7829.JPG
3243654;DSCN9112.JPG;LIVRO;2;1;TAPETE;EXTERNO;NOITE;LIVRO_2_1_TAPETE_EXTERNO_NOITE_DSCN9112.JPG
3063951;DSCN8282.JPG;LIVRO;2;1;TAPETE;INTERNO;DIA;LIVRO_2_1_TAPETE_INTERNO_DIA_DSCN8282.JPG
3155127;DSCN8723.JPG;LIVRO;2;1;TAPETE;INTERNO;NOITE;LIVRO_2_1_TAPETE_INTERNO_NOITE_DSCN8723.JPG
2885775;DSCN8130.JPG;LIVRO;2;2;ASSOALHO;INTERNO;DIA;LIVRO_2_2_ASSOALHO_INTERNO_DIA_DSCN8130.JPG
3103540;DSCN8585.JPG;LIVRO;2;2;ASSOALHO;INTERNO;NOITE;LIVRO_2_2_ASSOALHO_INTERNO_NOITE_DSCN8585.JPG
3157745;DSCN7959.JPG;LIVRO;2;2;BRANCO;EXTERNO;DIA;LIVRO_2_2_BRANCO_EXTERNO_DIA_DSCN7959.JPG
2869761;DSCN9209.JPG;LIVRO;2;2;BRANCO;EXTERNO;NOITE;LIVRO_2_2_BRANCO_EXTERNO_NOITE_DSCN9209.JPG
3181778;DSCN8416.JPG;LIVRO;2;2;BRANCO;INTERNO;DIA;LIVRO_2_2_BRANCO_INTERNO_DIA_DSCN8416.JPG
3205728;DSCN8867.JPG;LIVRO;2;2;BRANCO;INTERNO;NOITE;LIVRO_2_2_BRANCO_INTERNO_NOITE_DSCN8867.JPG
3306919;DSCN7699.JPG;LIVRO;2;2;PEDRA;EXTERNO;DIA;LIVRO_2_2_PEDRA_EXTERNO_DIA_DSCN7699.JPG
3208437;DSCN9012.JPG;LIVRO;2;2;PEDRA;EXTERNO;NOITE;LIVRO_2_2_PEDRA_EXTERNO_NOITE_DSCN9012.JPG
3220085;DSCN7830.JPG;LIVRO;2;2;TAPETE;EXTERNO;DIA;LIVRO_2_2_TAPETE_EXTERNO_DIA_DSCN7830.JPG
3239784;DSCN9113.JPG;LIVRO;2;2;TAPETE;EXTERNO;NOITE;LIVRO_2_2_TAPETE_EXTERNO_NOITE_DSCN9113.JPG
3110645;DSCN8283.JPG;LIVRO;2;2;TAPETE;INTERNO;DIA;LIVRO_2_2_TAPETE_INTERNO_DIA_DSCN8283.JPG
3125099;DSCN8724.JPG;LIVRO;2;2;TAPETE;INTERNO;NOITE;LIVRO_2_2_TAPETE_INTERNO_NOITE_DSCN8724.JPG
3064489;DSCN8131.JPG;LIVRO;2;3;ASSOALHO;INTERNO;DIA;LIVRO_2_3_ASSOALHO_INTERNO_DIA_DSCN8131.JPG
3059278;DSCN8586.JPG;LIVRO;2;3;ASSOALHO;INTERNO;NOITE;LIVRO_2_3_ASSOALHO_INTERNO_NOITE_DSCN8586.JPG
3161199;DSCN7960.JPG;LIVRO;2;3;BRANCO;EXTERNO;DIA;LIVRO_2_3_BRANCO_EXTERNO_DIA_DSCN7960.JPG
3228330;DSCN9210.JPG;LIVRO;2;3;BRANCO;EXTERNO;NOITE;LIVRO_2_3_BRANCO_EXTERNO_NOITE_DSCN9210.JPG
3177312;DSCN8417.JPG;LIVRO;2;3;BRANCO;INTERNO;DIA;LIVRO_2_3_BRANCO_INTERNO_DIA_DSCN8417.JPG
3176914;DSCN8868.JPG;LIVRO;2;3;BRANCO;INTERNO;NOITE;LIVRO_2_3_BRANCO_INTERNO_NOITE_DSCN8868.JPG
3135882;DSCN7700.JPG;LIVRO;2;3;PEDRA;EXTERNO;DIA;LIVRO_2_3_PEDRA_EXTERNO_DIA_DSCN7700.JPG
3291628;DSCN9018.JPG;LIVRO;2;3;PEDRA;EXTERNO;NOITE;LIVRO_2_3_PEDRA_EXTERNO_NOITE_DSCN9018.JPG
3216389;DSCN7831.JPG;LIVRO;2;3;TAPETE;EXTERNO;DIA;LIVRO_2_3_TAPETE_EXTERNO_DIA_DSCN7831.JPG
3246026;DSCN9114.JPG;LIVRO;2;3;TAPETE;EXTERNO;NOITE;LIVRO_2_3_TAPETE_EXTERNO_NOITE_DSCN9114.JPG
3198607;DSCN8284.JPG;LIVRO;2;3;TAPETE;INTERNO;DIA;LIVRO_2_3_TAPETE_INTERNO_DIA_DSCN8284.JPG
3027717;DSCN8725.JPG;LIVRO;2;3;TAPETE;INTERNO;NOITE;LIVRO_2_3_TAPETE_INTERNO_NOITE_DSCN8725.JPG
3029999;DSCN8132.JPG;LIVRO;3;1;ASSOALHO;INTERNO;DIA;LIVRO_3_1_ASSOALHO_INTERNO_DIA_DSCN8132.JPG
3138525;DSCN8587.JPG;LIVRO;3;1;ASSOALHO;INTERNO;NOITE;LIVRO_3_1_ASSOALHO_INTERNO_NOITE_DSCN8587.JPG
3084733;DSCN7955.JPG;LIVRO;3;1;BRANCO;EXTERNO;DIA;LIVRO_3_1_BRANCO_EXTERNO_DIA_DSCN7955.JPG
3266159;DSCN9211.JPG;LIVRO;3;1;BRANCO;EXTERNO;NOITE;LIVRO_3_1_BRANCO_EXTERNO_NOITE_DSCN9211.JPG
3234599;DSCN8418.JPG;LIVRO;3;1;BRANCO;INTERNO;DIA;LIVRO_3_1_BRANCO_INTERNO_DIA_DSCN8418.JPG
3219694;DSCN8869.JPG;LIVRO;3;1;BRANCO;INTERNO;NOITE;LIVRO_3_1_BRANCO_INTERNO_NOITE_DSCN8869.JPG
3204782;DSCN7695.JPG;LIVRO;3;1;PEDRA;EXTERNO;DIA;LIVRO_3_1_PEDRA_EXTERNO_DIA_DSCN7695.JPG
3249755;DSCN9019.JPG;LIVRO;3;1;PEDRA;EXTERNO;NOITE;LIVRO_3_1_PEDRA_EXTERNO_NOITE_DSCN9019.JPG
3159557;DSCN7826.JPG;LIVRO;3;1;TAPETE;EXTERNO;DIA;LIVRO_3_1_TAPETE_EXTERNO_DIA_DSCN7826.JPG
3222469;DSCN9115.JPG;LIVRO;3;1;TAPETE;EXTERNO;NOITE;LIVRO_3_1_TAPETE_EXTERNO_NOITE_DSCN9115.JPG
3321397;DSCN8279.JPG;LIVRO;3;1;TAPETE;INTERNO;DIA;LIVRO_3_1_TAPETE_INTERNO_DIA_DSCN8279.JPG
3190164;DSCN8726.JPG;LIVRO;3;1;TAPETE;INTERNO;NOITE;LIVRO_3_1_TAPETE_INTERNO_NOITE_DSCN8726.JPG
3304409;DSCN8133.JPG;LIVRO;3;2;ASSOALHO;INTERNO;DIA;LIVRO_3_2_ASSOALHO_INTERNO_DIA_DSCN8133.JPG
2979116;DSCN8588.JPG;LIVRO;3;2;ASSOALHO;INTERNO;NOITE;LIVRO_3_2_ASSOALHO_INTERNO_NOITE_DSCN8588.JPG
3090597;DSCN7956.JPG;LIVRO;3;2;BRANCO;EXTERNO;DIA;LIVRO_3_2_BRANCO_EXTERNO_DIA_DSCN7956.JPG
3259484;DSCN9212.JPG;LIVRO;3;2;BRANCO;EXTERNO;NOITE;LIVRO_3_2_BRANCO_EXTERNO_NOITE_DSCN9212.JPG
3207191;DSCN8419.JPG;LIVRO;3;2;BRANCO;INTERNO;DIA;LIVRO_3_2_BRANCO_INTERNO_DIA_DSCN8419.JPG
3186952;DSCN8870.JPG;LIVRO;3;2;BRANCO;INTERNO;NOITE;LIVRO_3_2_BRANCO_INTERNO_NOITE_DSCN8870.JPG
3223902;DSCN7696.JPG;LIVRO;3;2;PEDRA;EXTERNO;DIA;LIVRO_3_2_PEDRA_EXTERNO_DIA_DSCN7696.JPG
3229448;DSCN9020.JPG;LIVRO;3;2;PEDRA;EXTERNO;NOITE;LIVRO_3_2_PEDRA_EXTERNO_NOITE_DSCN9020.JPG
3188764;DSCN7827.JPG;LIVRO;3;2;TAPETE;EXTERNO;DIA;LIVRO_3_2_TAPETE_EXTERNO_DIA_DSCN7827.JPG
3195830;DSCN9116.JPG;LIVRO;3;2;TAPETE;EXTERNO;NOITE;LIVRO_3_2_TAPETE_EXTERNO_NOITE_DSCN9116.JPG
3266207;DSCN8280.JPG;LIVRO;3;2;TAPETE;INTERNO;DIA;LIVRO_3_2_TAPETE_INTERNO_DIA_DSCN8280.JPG
3248342;DSCN8727.JPG;LIVRO;3;2;TAPETE;INTERNO;NOITE;LIVRO_3_2_TAPETE_INTERNO_NOITE_DSCN8727.JPG
3054279;DSCN8134.JPG;LIVRO;3;3;ASSOALHO;INTERNO;DIA;LIVRO_3_3_ASSOALHO_INTERNO_DIA_DSCN8134.JPG
3042898;DSCN8589.JPG;LIVRO;3;3;ASSOALHO;INTERNO;NOITE;LIVRO_3_3_ASSOALHO_INTERNO_NOITE_DSCN8589.JPG
3098227;DSCN7957.JPG;LIVRO;3;3;BRANCO;EXTERNO;DIA;LIVRO_3_3_BRANCO_EXTERNO_DIA_DSCN7957.JPG
3284618;DSCN9213.JPG;LIVRO;3;3;BRANCO;EXTERNO;NOITE;LIVRO_3_3_BRANCO_EXTERNO_NOITE_DSCN9213.JPG
3225721;DSCN8420.JPG;LIVRO;3;3;BRANCO;INTERNO;DIA;LIVRO_3_3_BRANCO_INTERNO_DIA_DSCN8420.JPG
3206150;DSCN8871.JPG;LIVRO;3;3;BRANCO;INTERNO;NOITE;LIVRO_3_3_BRANCO_INTERNO_NOITE_DSCN8871.JPG
3336310;DSCN7697.JPG;LIVRO;3;3;PEDRA;EXTERNO;DIA;LIVRO_3_3_PEDRA_EXTERNO_DIA_DSCN7697.JPG
3285088;DSCN9021.JPG;LIVRO;3;3;PEDRA;EXTERNO;NOITE;LIVRO_3_3_PEDRA_EXTERNO_NOITE_DSCN9021.JPG
3184636;DSCN7828.JPG;LIVRO;3;3;TAPETE;EXTERNO;DIA;LIVRO_3_3_TAPETE_EXTERNO_DIA_DSCN7828.JPG
3212279;DSCN9117.JPG;LIVRO;3;3;TAPETE;EXTERNO;NOITE;LIVRO_3_3_TAPETE_EXTERNO_NOITE_DSCN9117.JPG
3301504;DSCN8281.JPG;LIVRO;3;3;TAPETE;INTERNO;DIA;LIVRO_3_3_TAPETE_INTERNO_DIA_DSCN8281.JPG
3248729;DSCN8728.JPG;LIVRO;3;3;TAPETE;INTERNO;NOITE;LIVRO_3_3_TAPETE_INTERNO_NOITE_DSCN8728.JPG
2986845;DSCN8135.JPG;LIVRO;4;1;ASSOALHO;INTERNO;DIA;LIVRO_4_1_ASSOALHO_INTERNO_DIA_DSCN8135.JPG
3207476;DSCN8590.JPG;LIVRO;4;1;ASSOALHO;INTERNO;NOITE;LIVRO_4_1_ASSOALHO_INTERNO_NOITE_DSCN8590.JPG
3054610;DSCN7952.JPG;LIVRO;4;1;BRANCO;EXTERNO;DIA;LIVRO_4_1_BRANCO_EXTERNO_DIA_DSCN7952.JPG
3089075;DSCN9214.JPG;LIVRO;4;1;BRANCO;EXTERNO;NOITE;LIVRO_4_1_BRANCO_EXTERNO_NOITE_DSCN9214.JPG
3119217;DSCN8411.JPG;LIVRO;4;1;BRANCO;INTERNO;DIA;LIVRO_4_1_BRANCO_INTERNO_DIA_DSCN8411.JPG
3200732;DSCN8872.JPG;LIVRO;4;1;BRANCO;INTERNO;NOITE;LIVRO_4_1_BRANCO_INTERNO_NOITE_DSCN8872.JPG
3220175;DSCN7692.JPG;LIVRO;4;1;PEDRA;EXTERNO;DIA;LIVRO_4_1_PEDRA_EXTERNO_DIA_DSCN7692.JPG
3121550;DSCN9022.JPG;LIVRO;4;1;PEDRA;EXTERNO;NOITE;LIVRO_4_1_PEDRA_EXTERNO_NOITE_DSCN9022.JPG
3252280;DSCN7823.JPG;LIVRO;4;1;TAPETE;EXTERNO;DIA;LIVRO_4_1_TAPETE_EXTERNO_DIA_DSCN7823.JPG
3138252;DSCN9427.JPG;LIVRO;4;1;TAPETE;EXTERNO;NOITE;LIVRO_4_1_TAPETE_EXTERNO_NOITE_DSCN9427.JPG
3245689;DSCN8285.JPG;LIVRO;4;1;TAPETE;INTERNO;DIA;LIVRO_4_1_TAPETE_INTERNO_DIA_DSCN8285.JPG
3172052;DSCN8729.JPG;LIVRO;4;1;TAPETE;INTERNO;NOITE;LIVRO_4_1_TAPETE_INTERNO_NOITE_DSCN8729.JPG
2958513;DSCN8136.JPG;LIVRO;4;2;ASSOALHO;INTERNO;DIA;LIVRO_4_2_ASSOALHO_INTERNO_DIA_DSCN8136.JPG
3144846;DSCN8591.JPG;LIVRO;4;2;ASSOALHO;INTERNO;NOITE;LIVRO_4_2_ASSOALHO_INTERNO_NOITE_DSCN8591.JPG
3040122;DSCN7953.JPG;LIVRO;4;2;BRANCO;EXTERNO;DIA;LIVRO_4_2_BRANCO_EXTERNO_DIA_DSCN7953.JPG
3090396;DSCN9215.JPG;LIVRO;4;2;BRANCO;EXTERNO;NOITE;LIVRO_4_2_BRANCO_EXTERNO_NOITE_DSCN9215.JPG
3135261;DSCN8412.JPG;LIVRO;4;2;BRANCO;INTERNO;DIA;LIVRO_4_2_BRANCO_INTERNO_DIA_DSCN8412.JPG
3188358;DSCN8873.JPG;LIVRO;4;2;BRANCO;INTERNO;NOITE;LIVRO_4_2_BRANCO_INTERNO_NOITE_DSCN8873.JPG
3345404;DSCN7693.JPG;LIVRO;4;2;PEDRA;EXTERNO;DIA;LIVRO_4_2_PEDRA_EXTERNO_DIA_DSCN7693.JPG
3265357;DSCN9023.JPG;LIVRO;4;2;PEDRA;EXTERNO;NOITE;LIVRO_4_2_PEDRA_EXTERNO_NOITE_DSCN9023.JPG
3167711;DSCN7824.JPG;LIVRO;4;2;TAPETE;EXTERNO;DIA;LIVRO_4_2_TAPETE_EXTERNO_DIA_DSCN7824.JPG
3146736;DSCN9428.JPG;LIVRO;4;2;TAPETE;EXTERNO;NOITE;LIVRO_4_2_TAPETE_EXTERNO_NOITE_DSCN9428.JPG
3301744;DSCN8286.JPG;LIVRO;4;2;TAPETE;INTERNO;DIA;LIVRO_4_2_TAPETE_INTERNO_DIA_DSCN8286.JPG
3257046;DSCN8730.JPG;LIVRO;4;2;TAPETE;INTERNO;NOITE;LIVRO_4_2_TAPETE_INTERNO_NOITE_DSCN8730.JPG
3109734;DSCN8137.JPG;LIVRO;4;3;ASSOALHO;INTERNO;DIA;LIVRO_4_3_ASSOALHO_INTERNO_DIA_DSCN8137.JPG
3159954;DSCN8592.JPG;LIVRO;4;3;ASSOALHO;INTERNO;NOITE;LIVRO_4_3_ASSOALHO_INTERNO_NOITE_DSCN8592.JPG
3051345;DSCN7954.JPG;LIVRO;4;3;BRANCO;EXTERNO;DIA;LIVRO_4_3_BRANCO_EXTERNO_DIA_DSCN7954.JPG
3083185;DSCN9216.JPG;LIVRO;4;3;BRANCO;EXTERNO;NOITE;LIVRO_4_3_BRANCO_EXTERNO_NOITE_DSCN9216.JPG
3124804;DSCN8413.JPG;LIVRO;4;3;BRANCO;INTERNO;DIA;LIVRO_4_3_BRANCO_INTERNO_DIA_DSCN8413.JPG
3188012;DSCN8874.JPG;LIVRO;4;3;BRANCO;INTERNO;NOITE;LIVRO_4_3_BRANCO_INTERNO_NOITE_DSCN8874.JPG
3191991;DSCN7694.JPG;LIVRO;4;3;PEDRA;EXTERNO;DIA;LIVRO_4_3_PEDRA_EXTERNO_DIA_DSCN7694.JPG
3219998;DSCN9024.JPG;LIVRO;4;3;PEDRA;EXTERNO;NOITE;LIVRO_4_3_PEDRA_EXTERNO_NOITE_DSCN9024.JPG
3252432;DSCN7825.JPG;LIVRO;4;3;TAPETE;EXTERNO;DIA;LIVRO_4_3_TAPETE_EXTERNO_DIA_DSCN7825.JPG
3129843;DSCN9429.JPG;LIVRO;4;3;TAPETE;EXTERNO;NOITE;LIVRO_4_3_TAPETE_EXTERNO_NOITE_DSCN9429.JPG
3348513;DSCN8287.JPG;LIVRO;4;3;TAPETE;INTERNO;DIA;LIVRO_4_3_TAPETE_INTERNO_DIA_DSCN8287.JPG
3170233;DSCN8731.JPG;LIVRO;4;3;TAPETE;INTERNO;NOITE;LIVRO_4_3_TAPETE_INTERNO_NOITE_DSCN8731.JPG
3185469;DSCN8175.JPG;OCULOS;1;1;ASSOALHO;INTERNO;DIA;OCULOS_1_1_ASSOALHO_INTERNO_DIA_DSCN8175.JPG
3223381;DSCN8635.JPG;OCULOS;1;1;ASSOALHO;INTERNO;NOITE;OCULOS_1_1_ASSOALHO_INTERNO_NOITE_DSCN8635.JPG
3044289;DSCN8004.JPG;OCULOS;1;1;BRANCO;EXTERNO;DIA;OCULOS_1_1_BRANCO_EXTERNO_DIA_DSCN8004.JPG
3141185;DSCN9304.JPG;OCULOS;1;1;BRANCO;EXTERNO;NOITE;OCULOS_1_1_BRANCO_EXTERNO_NOITE_DSCN9304.JPG
3096330;DSCN8464.JPG;OCULOS;1;1;BRANCO;INTERNO;DIA;OCULOS_1_1_BRANCO_INTERNO_DIA_DSCN8464.JPG
3010106;DSCN8918.JPG;OCULOS;1;1;BRANCO;INTERNO;NOITE;OCULOS_1_1_BRANCO_INTERNO_NOITE_DSCN8918.JPG
3381107;DSCN7746.JPG;OCULOS;1;1;PEDRA;EXTERNO;DIA;OCULOS_1_1_PEDRA_EXTERNO_DIA_DSCN7746.JPG
3293148;DSCN9382.JPG;OCULOS;1;1;PEDRA;EXTERNO;NOITE;OCULOS_1_1_PEDRA_EXTERNO_NOITE_DSCN9382.JPG
3228017;DSCN7876.JPG;OCULOS;1;1;TAPETE;EXTERNO;DIA;OCULOS_1_1_TAPETE_EXTERNO_DIA_DSCN7876.JPG
3212023;DSCN9343.JPG;OCULOS;1;1;TAPETE;EXTERNO;NOITE;OCULOS_1_1_TAPETE_EXTERNO_NOITE_DSCN9343.JPG
3253107;DSCN8333.JPG;OCULOS;1;1;TAPETE;INTERNO;DIA;OCULOS_1_1_TAPETE_INTERNO_DIA_DSCN8333.JPG
3295556;DSCN8774.JPG;OCULOS;1;1;TAPETE;INTERNO;NOITE;OCULOS_1_1_TAPETE_INTERNO_NOITE_DSCN8774.JPG
3121637;DSCN8176.JPG;OCULOS;1;2;ASSOALHO;INTERNO;DIA;OCULOS_1_2_ASSOALHO_INTERNO_DIA_DSCN8176.JPG
3274791;DSCN8636.JPG;OCULOS;1;2;ASSOALHO;INTERNO;NOITE;OCULOS_1_2_ASSOALHO_INTERNO_NOITE_DSCN8636.JPG
3033833;DSCN8005.JPG;OCULOS;1;2;BRANCO;EXTERNO;DIA;OCULOS_1_2_BRANCO_EXTERNO_DIA_DSCN8005.JPG
3112376;DSCN9305.JPG;OCULOS;1;2;BRANCO;EXTERNO;NOITE;OCULOS_1_2_BRANCO_EXTERNO_NOITE_DSCN9305.JPG
3078478;DSCN8465.JPG;OCULOS;1;2;BRANCO;INTERNO;DIA;OCULOS_1_2_BRANCO_INTERNO_DIA_DSCN8465.JPG
3008521;DSCN8919.JPG;OCULOS;1;2;BRANCO;INTERNO;NOITE;OCULOS_1_2_BRANCO_INTERNO_NOITE_DSCN8919.JPG
3346441;DSCN7747.JPG;OCULOS;1;2;PEDRA;EXTERNO;DIA;OCULOS_1_2_PEDRA_EXTERNO_DIA_DSCN7747.JPG
3176263;DSCN9383.JPG;OCULOS;1;2;PEDRA;EXTERNO;NOITE;OCULOS_1_2_PEDRA_EXTERNO_NOITE_DSCN9383.JPG
3320965;DSCN7877.JPG;OCULOS;1;2;TAPETE;EXTERNO;DIA;OCULOS_1_2_TAPETE_EXTERNO_DIA_DSCN7877.JPG
3192489;DSCN9344.JPG;OCULOS;1;2;TAPETE;EXTERNO;NOITE;OCULOS_1_2_TAPETE_EXTERNO_NOITE_DSCN9344.JPG
3081215;DSCN8334.JPG;OCULOS;1;2;TAPETE;INTERNO;DIA;OCULOS_1_2_TAPETE_INTERNO_DIA_DSCN8334.JPG
3186135;DSCN8775.JPG;OCULOS;1;2;TAPETE;INTERNO;NOITE;OCULOS_1_2_TAPETE_INTERNO_NOITE_DSCN8775.JPG
3247304;DSCN8177.JPG;OCULOS;1;3;ASSOALHO;INTERNO;DIA;OCULOS_1_3_ASSOALHO_INTERNO_DIA_DSCN8177.JPG
3261554;DSCN8637.JPG;OCULOS;1;3;ASSOALHO;INTERNO;NOITE;OCULOS_1_3_ASSOALHO_INTERNO_NOITE_DSCN8637.JPG
3039564;DSCN8006.JPG;OCULOS;1;3;BRANCO;EXTERNO;DIA;OCULOS_1_3_BRANCO_EXTERNO_DIA_DSCN8006.JPG
3133727;DSCN9306.JPG;OCULOS;1;3;BRANCO;EXTERNO;NOITE;OCULOS_1_3_BRANCO_EXTERNO_NOITE_DSCN9306.JPG
3077508;DSCN8466.JPG;OCULOS;1;3;BRANCO;INTERNO;DIA;OCULOS_1_3_BRANCO_INTERNO_DIA_DSCN8466.JPG
3009161;DSCN8920.JPG;OCULOS;1;3;BRANCO;INTERNO;NOITE;OCULOS_1_3_BRANCO_INTERNO_NOITE_DSCN8920.JPG
3289269;DSCN7748.JPG;OCULOS;1;3;PEDRA;EXTERNO;DIA;OCULOS_1_3_PEDRA_EXTERNO_DIA_DSCN7748.JPG
3151927;DSCN9384.JPG;OCULOS;1;3;PEDRA;EXTERNO;NOITE;OCULOS_1_3_PEDRA_EXTERNO_NOITE_DSCN9384.JPG
